dataset_version,feature_schema_version,extraction_artifact_version,label_schema_version,label_source,weak_target_score,expert_target_score,query,category,intent,city,region_code,url,domain,rank,serp_page,title,snippet,page_type,fetch_status,fetch_error,artifact_path,artifact_sha1,artifact_size_bytes,target_score,text_length_chars,html_length_chars,word_count,unique_word_count,unique_word_ratio,avg_word_length,sentence_count,avg_sentence_length,paragraph_count,h1_count,h2_count,h3_count,heading_count,title_present,title_length,meta_description_present,meta_description_length,query_in_title,query_in_text,exact_query_count,query_term_count,title_query_term_count,meta_query_term_count,title_keyword_coverage_ratio,meta_keyword_coverage_ratio,query_terms_in_headings,heading_query_coverage_ratio,first_200_words_query_term_count,query_density,keyword_coverage_ratio,link_count,image_count,list_item_count,strong_tag_count,form_count,input_count,inputs_per_form_ratio,avg_paragraph_length,link_density_per_1000_words,image_density_per_1000_words,list_density_per_1000_words,strong_density_per_1000_words,text_to_html_ratio,semantic_similarity,early_query_coverage_ratio,conversion_signal_score,content_link_ratio,heading_paragraph_balance,query_semantic_alignment,title_semantic_alignment,heading_semantic_alignment,title_heading_keyword_alignment,content_depth_semantic_score,query_prominence_score,title_length_quality,meta_length_quality,keyword_balance_score,semantic_content_richness,cta_semantic_score,http_status_code,http_status_ok,redirect_count,has_redirect,canonical_present,canonical_matches_final_url,meta_robots_present,x_robots_tag_present,robots_noindex,robots_nofollow,page_indexable,viewport_present,lang_present,hreflang_count,hreflang_present,url_depth,url_parameter_count,url_has_query_parameters,redirect_efficiency_score,url_hygiene_score,technical_metadata_score,canonical_signal_score,technical_seo_score,phone_present,phone_count,email_present,address_present,business_hours_present,price_present,currency_present,delivery_info_present,payment_info_present,warranty_info_present,returns_info_present,reviews_present,rating_present,faq_present,cta_present,cta_count,messenger_present,value_proposition_present,legal_requisites_present,company_identity_present,contact_options_score,commercial_signal_count,trust_signal_count,commercial_signals_score,trust_signals_score,commercial_trust_score
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,68.4211,,кухни на заказ цена Нижний Новгород,кухни на заказ,commercial,Нижний Новгород,47,https://www.kukhni-nizhniy-novgorod.ru/,kukhni-nizhniy-novgorod.ru,7,0,,,homepage,ok,,artifacts\query--50984d23bc51f4e9.json,74b4b69524979f4f966e178bc7f1944223d13788,862776,68.4211,41189.0,669784.0,5274.0,1628.0,0.3086841107318923,6.5939,358.0,14.7318,379.0,0.0,0.0,0.0,0.0,1.0,76.0,1.0,199.0,0.0,0.0,0.0,176.0,5.0,1.0,0.833333,0.166667,0.0,0.0,12.0,0.033371,1.0,343.0,230.0,73.0,221.0,42.0,199.0,4.738095,13.9156,65.036026,43.610163,13.841487,41.903678,0.061496,0.484832,1.0,1.0,15.376093,0.0,0.484832,0.404027,0.0,0.0,0.484832,0.691667,0.618182,0.627586,0.887625,0.14966,0.484832,200.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.75,0.85,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,0.888889,0.888889,0.925926
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,63.1579,,кухни на заказ цена Нижний Новгород,кухни на заказ,commercial,Нижний Новгород,47,https://kuhni-slavichi.ru/,kuhni-slavichi.ru,8,0,,,homepage,ok,,artifacts\query--66fa076f7272fb9e.json,8c72b19beceafa5f8f11bdeb3a75f9184f483e62,171978,63.1579,15897.0,83064.0,2332.0,967.0,0.4146655231560892,5.5943,163.0,14.3067,56.0,1.0,11.0,52.0,64.0,1.0,57.0,1.0,109.0,0.0,0.0,0.0,160.0,4.0,3.0,0.5,0.5,38.0,0.5,40.0,0.068611,1.0,112.0,60.0,77.0,39.0,3.0,11.0,3.666667,41.6429,48.027444,25.728988,33.018868,16.723842,0.191383,0.456516,1.0,1.0,20.821429,1.142857,0.456516,0.228258,0.228258,0.25,0.456516,0.7,0.963636,0.751724,0.0,0.189301,0.456516,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,0.0,0.8,6.0,5.0,0.666667,0.555556,0.674074
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,57.8947,,кухни на заказ цена Нижний Новгород,кухни на заказ,commercial,Нижний Новгород,47,https://kuhni-pod-zakaz-nn.ru/,kuhni-pod-zakaz-nn.ru,9,0,,,homepage,ok,,artifacts\query--12a80f5580b8eb45.json,838740fe17848356eee486e39ad9908cc7615d1d,331174,57.8947,13701.0,246340.0,2009.0,833.0,0.4146341463414634,5.6078,81.0,24.8025,79.0,1.0,12.0,0.0,13.0,1.0,64.0,1.0,220.0,0.0,0.0,0.0,51.0,3.0,4.0,0.5,0.5,5.0,0.5,4.0,0.025386,1.0,191.0,264.0,177.0,0.0,3.0,38.0,12.666667,25.4304,95.072175,131.408661,88.103534,0.0,0.055618,0.607704,0.666667,1.0,10.518325,0.164557,0.607704,0.303852,0.303852,0.25,0.607704,0.616667,0.836364,0.482759,0.846192,0.251975,0.607704,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,29.0,1.0,1.0,1.0,1.0,0.8,8.0,7.0,0.888889,0.777778,0.822222
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,52.6316,,кухни на заказ цена Нижний Новгород,кухни на заказ,commercial,Нижний Новгород,47,https://кухни-на-заказ-нижний-новгород.рф/,кухни-на-заказ-нижний-новгород.рф,10,0,,,homepage,ok,,artifacts\query--4afb00b5e69495cf.json,e6e0dac9564458628810a53edc23ee32ef6009e6,3810,52.6316,100.0,1753.0,14.0,12.0,0.8571428571428571,6.1429,1.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,142.857143,0.0,0.0,0.0,0.057045,0.077728,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.000725,0.0,0.309091,0.0,0.0,0.000518,0.0,402.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.75,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,100.0,,как выбрать кухни на заказ,кухни на заказ,informational,,,https://vkkuhni.ru/kak-vyibrat-kuhnyu/kak-vyibrat-kuhnyu-na-zakaz-polnyij-gajd-ot-proizvoditelya-s-15-letnim-opyitom.html,vkkuhni.ru,1,0,,,content,ok,,artifacts\query--20babe41ec127a0d.json,f61fe5139c8d39464c9ea0cad2418b591d5cca4f,391351,100.0,56876.0,196266.0,8677.0,3016.0,0.34758557104990206,5.2575,767.0,11.3129,287.0,1.0,25.0,101.0,127.0,1.0,75.0,1.0,142.0,0.0,0.0,0.0,284.0,4.0,3.0,0.8,0.6,16.0,1.0,10.0,0.03273,1.0,234.0,40.0,98.0,29.0,6.0,38.0,6.333333,30.2334,26.967846,4.609888,11.294226,3.342169,0.28979,0.720422,1.0,1.0,37.081197,0.442509,0.720422,0.576338,0.720422,0.8,0.720422,0.93,0.636364,0.97931,0.908993,0.250408,0.720422,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,0.75,0.91,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,9.0,8.0,1.0,0.888889,0.962963
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,78.9474,,как выбрать кухни на заказ,кухни на заказ,informational,,,https://zov-mebel.ru/articles/кухня-на-заказ/,zov-mebel.ru,5,0,,,article,ok,,artifacts\query--0030bab1619f5ada.json,256a9da08eda78a85a7fbec2f0287b3e7a34fbc3,131959,78.9474,12939.0,71304.0,1758.0,991.0,0.5637087599544938,6.054,182.0,9.6593,35.0,1.0,0.0,11.0,12.0,1.0,46.0,1.0,132.0,0.0,0.0,0.0,70.0,4.0,3.0,0.8,0.6,11.0,1.0,22.0,0.039818,1.0,98.0,12.0,98.0,28.0,4.0,23.0,5.75,50.2286,55.745165,6.825939,55.745165,15.92719,0.181462,0.598581,1.0,1.0,17.938776,0.342857,0.598581,0.478865,0.598581,0.8,0.598581,0.93,0.836364,0.910345,0.672734,0.329552,0.598581,200.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,0.0,0.76,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,8.0,8.0,0.888889,0.888889,0.859259
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,57.8947,,как выбрать кухни на заказ,кухни на заказ,informational,,,https://russia-zov.ru/articles/как-выбрать-кухню/,russia-zov.ru,9,0,,,article,ok,,artifacts\query--b012d719ec234cb8.json,42c405e5f1a6f470673481a460bffd49c1071aa0,171426,57.8947,11584.0,113205.0,1700.0,985.0,0.5794117647058824,5.4882,150.0,11.3333,44.0,1.0,10.0,22.0,33.0,1.0,53.0,1.0,120.0,0.0,0.0,0.0,51.0,2.0,3.0,0.4,0.6,8.0,0.8,9.0,0.03,1.0,90.0,18.0,113.0,40.0,3.0,17.0,5.666667,38.6364,52.941176,10.588235,66.470588,23.529412,0.102328,0.601099,1.0,1.0,18.888889,0.75,0.601099,0.24044,0.480879,0.32,0.601099,0.74,0.963636,0.827586,1.0,0.328935,0.601099,200.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,0.0,0.76,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6,7.0,7.0,0.777778,0.777778,0.718519
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,100.0,,кухни на заказ отзывы,кухни на заказ,informational,,,https://dom.mail.ru/compilations/83549-luchshie-proizvoditeli-kukhon/,dom.mail.ru,1,0,,,content,ok,,artifacts\query--f5fd4f72eb9839ba.json,08800246bc618478700f6ae73e6d62db4788c0f1,852462,100.0,27316.0,730544.0,4332.0,1750.0,0.4039704524469067,5.0538,677.0,6.3988,59.0,1.0,6.0,14.0,21.0,1.0,141.0,1.0,206.0,0.0,0.0,0.0,80.0,1.0,3.0,0.25,0.75,4.0,0.25,6.0,0.018467,1.0,107.0,63.0,71.0,24.0,1.0,1.0,1.0,73.4237,24.699908,14.542936,16.389658,5.540166,0.037391,0.535363,1.0,1.0,40.485981,0.355932,0.535363,0.133841,0.133841,0.0625,0.535363,0.55,0.0,0.57931,0.615574,0.216271,0.535363,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,1.0,0.96,1.0,48.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,8.0,8.0,0.888889,0.888889,0.859259
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,94.7368,,кухни на заказ отзывы,кухни на заказ,informational,,,https://otzovik.com/reviews/kuhnya_kuhni_na_zakaz/,otzovik.com,2,0,,,content,ok,,artifacts\query--278f8d0824724a87.json,5cf0258ad39bff8a982bced45fcc4679b8f1a0ce,85587,94.7368,2163.0,68989.0,320.0,207.0,0.646875,5.4688,18.0,17.7778,1.0,1.0,1.0,2.0,4.0,1.0,31.0,1.0,107.0,0.0,0.0,0.0,29.0,4.0,0.0,1.0,0.0,6.0,1.0,18.0,0.090625,1.0,53.0,8.0,0.0,5.0,3.0,15.0,5.0,320.0,165.625,25.0,0.0,15.625,0.031353,0.591999,1.0,0.75,6.037736,4.0,0.591999,0.591999,0.591999,1.0,0.126293,1.0,0.563636,0.737931,0.0,0.06808,0.443999,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,1.0,0.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2,4.0,6.0,0.444444,0.666667,0.437037
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,89.4737,,кухни на заказ отзывы,кухни на заказ,informational,,,https://reitingkuhni.ru/,reitingkuhni.ru,3,0,,,homepage,ok,,artifacts\query--94e26a351475612e.json,491be28dd68b19b095d0237ff6e68f1db08bd0f7,128911,89.4737,9494.0,94722.0,1226.0,652.0,0.531810766721044,6.5816,73.0,16.7945,46.0,1.0,5.0,18.0,24.0,1.0,68.0,1.0,146.0,0.0,0.0,0.0,36.0,3.0,3.0,0.75,0.75,10.0,1.0,8.0,0.029364,1.0,13.0,36.0,17.0,7.0,0.0,0.0,0.0,26.6522,10.603589,29.363785,13.866232,5.709625,0.10023,0.585484,1.0,0.5,94.307692,0.521739,0.585484,0.439113,0.585484,0.75,0.478536,0.9125,0.763636,0.993103,0.978793,0.212075,0.292742,200.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.75,0.85,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,8.0,9.0,0.888889,1.0,0.896296
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,84.2105,,кухни на заказ отзывы,кухни на заказ,informational,,,https://irecommend.ru/content/izgotovlenie-kukhni-na-zakaz-0,irecommend.ru,4,0,,,content,ok,,artifacts\query--36ae95a604b8251f.json,9ebbd45a260ceb989eb4fbe6c276256dac6f20f3,1241207,84.2105,95945.0,791790.0,11446.0,1566.0,0.13681635505853573,7.1158,627.0,18.2552,556.0,5.0,306.0,0.0,311.0,1.0,54.0,1.0,159.0,0.0,0.0,0.0,143.0,4.0,1.0,1.0,0.25,6.0,0.75,16.0,0.012493,1.0,970.0,92.0,25.0,4.0,2.0,356.0,178.0,20.5863,84.745763,8.037742,2.184169,0.349467,0.121175,0.466203,1.0,1.0,11.8,0.559353,0.466203,0.466203,0.349652,0.75,0.466203,0.9375,0.981818,0.903448,0.416448,0.063784,0.466203,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.8,9.0,8.0,1.0,0.888889,0.896296
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,78.9474,,кухни на заказ отзывы,кухни на заказ,informational,,,https://otzyv-remstroy.ru/rating/kuhni-na-zakaz,otzyv-remstroy.ru,5,0,,,content,ok,,artifacts\query--95fff99ebfe24e69.json,79b4d522e913464080f44b8b36839c937a5a695e,499339,78.9474,28727.0,397841.0,4011.0,1289.0,0.32136624283221144,6.0092,294.0,13.6429,82.0,1.0,3.0,5.0,9.0,1.0,80.0,1.0,239.0,0.0,0.0,0.0,352.0,4.0,3.0,1.0,0.75,1.0,0.25,11.0,0.087759,1.0,99.0,67.0,44.0,23.0,0.0,1.0,0.0,48.9146,24.682124,16.704064,10.969833,5.734231,0.072207,0.665331,1.0,0.75,40.515152,0.109756,0.665331,0.665331,0.166333,0.25,0.665331,0.8125,0.545455,0.351724,0.0,0.213815,0.498998,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,1.0,0.96,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6,6.0,8.0,0.666667,0.888889,0.718519
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,73.6842,,кухни на заказ отзывы,кухни на заказ,informational,,,https://nedorogo-kuhni.ru/otzyvy/kuhni,nedorogo-kuhni.ru,6,0,,,content,ok,,artifacts\query--7c296616659cd834.json,ec8b983056a7feb46b4f36317ed22affa3104ef2,115658,73.6842,11564.0,51361.0,1783.0,894.0,0.501402131239484,5.3365,122.0,14.6148,14.0,1.0,0.0,0.0,1.0,1.0,39.0,1.0,173.0,0.0,0.0,0.0,49.0,1.0,3.0,0.25,0.5,1.0,0.25,5.0,0.027482,1.0,243.0,34.0,207.0,0.0,8.0,36.0,4.5,127.3571,136.287156,19.068985,116.096467,0.0,0.225151,0.529592,1.0,1.0,7.337449,0.071429,0.529592,0.132398,0.132398,0.0625,0.529592,0.55,0.709091,0.806897,0.916059,0.263031,0.529592,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,0.5,1.0,0.86,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,0.8,7.0,8.0,0.777778,0.888889,0.822222
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,68.4211,,кухни на заказ отзывы,кухни на заказ,informational,,,https://kuhnimoskvy.ru/reviews.php,kuhnimoskvy.ru,7,0,,,content,ok,,artifacts\query--ecd5e183565c0c1d.json,f24d29f18e6243eabe3f326df2679de1819dc758,66784,68.4211,4619.0,42987.0,676.0,419.0,0.6198224852071006,5.5089,59.0,11.4576,21.0,1.0,3.0,11.0,15.0,1.0,40.0,1.0,125.0,0.0,0.0,0.0,20.0,4.0,6.0,1.0,1.0,3.0,0.5,10.0,0.029586,1.0,44.0,40.0,4.0,14.0,3.0,10.0,3.333333,32.1905,65.088757,59.171598,5.91716,20.710059,0.107451,0.470139,1.0,1.0,15.363636,0.714286,0.470139,0.470139,0.235069,0.5,0.211876,0.875,0.727273,0.862069,0.986193,0.109438,0.470139,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.75,0.93,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8,5.0,5.0,0.555556,0.555556,0.637037
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,63.1579,,кухни на заказ отзывы,кухни на заказ,informational,,,https://www.prostof.ru/otzyvy/,prostof.ru,8,0,,,content,ok,,artifacts\query--136a1dd4cc883775.json,72c850f95723ce0441d2fbc3b9b6274c1d436ba4,300496,63.1579,8432.0,254255.0,1235.0,487.0,0.39433198380566803,5.536,108.0,11.4352,13.0,1.0,1.0,1.0,3.0,1.0,58.0,1.0,133.0,0.0,0.0,0.0,27.0,6.0,4.0,1.0,0.75,1.0,0.25,11.0,0.021862,1.0,93.0,90.0,36.0,0.0,6.0,39.0,6.5,95.0,75.303644,72.874494,29.149798,0.0,0.033164,0.522511,1.0,1.0,13.27957,0.230769,0.522511,0.522511,0.130628,0.25,0.430201,0.8125,0.945455,0.917241,0.728745,0.141368,0.522511,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.75,0.93,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0,0.8,7.0,8.0,0.777778,0.888889,0.822222
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,57.8947,,кухни на заказ отзывы,кухни на заказ,informational,,,https://pravda-klientov.ru/company/kuhni-na-zakaz,pravda-klientov.ru,9,0,,,content,ok,,artifacts\query--6d2c9d400990e0f0.json,d483cba1e88eb4c0a941473da9d97a2a796b8393,445133,57.8947,31460.0,275846.0,4539.0,2219.0,0.4888742013659396,5.722,382.0,11.8822,1.0,1.0,0.0,0.0,1.0,1.0,56.0,1.0,96.0,0.0,0.0,0.0,187.0,4.0,5.0,1.0,1.0,3.0,0.75,41.0,0.041199,1.0,164.0,444.0,38.0,2.0,3.0,73.0,24.333333,4539.0,36.131306,97.818903,8.371888,0.440626,0.114049,0.530059,1.0,1.0,27.676829,1.0,0.530059,0.530059,0.397544,0.75,0.530059,0.9375,0.981818,0.662069,0.626717,0.259132,0.530059,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,0.75,0.91,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.6,7.0,7.0,0.777778,0.777778,0.718519
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,52.6316,,кухни на заказ отзывы,кухни на заказ,informational,,,https://vkkuhni.ru/otzyivyi,vkkuhni.ru,10,0,,,content,ok,,artifacts\query--87105fa3db02608b.json,227498d224e690bf8c832862c0d2f1a2336933bc,137185,52.6316,10750.0,72816.0,1720.0,842.0,0.48953488372093024,5.0785,94.0,18.2979,15.0,1.0,5.0,0.0,6.0,1.0,33.0,1.0,44.0,1.0,1.0,1.0,70.0,4.0,2.0,1.0,0.5,3.0,0.75,10.0,0.040698,1.0,234.0,52.0,12.0,0.0,7.0,45.0,6.428571,114.6667,136.046512,30.232558,6.976744,0.0,0.147632,0.682478,1.0,1.0,7.350427,0.4,0.682478,0.682478,0.511858,0.75,0.682478,0.9375,0.6,0.303448,0.643411,0.319248,0.682478,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.75,0.93,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,9.0,0.888889,1.0,0.962963
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,100.0,,шкафы-купе Москва,шкафы-купе,commercial,Москва,213,https://good-mebel.com/category/shkafy-kupe/,good-mebel.com,1,0,,,category,ok,,artifacts\query--eb2ee6feb4417f7b.json,968e30bbf032005af6bbe085d877bfc8421fb7e1,3789267,100.0,21429.0,3385250.0,3699.0,886.0,0.23952419572857528,4.6231,127.0,29.126,12.0,1.0,0.0,0.0,1.0,1.0,94.0,1.0,199.0,0.0,0.0,0.0,115.0,3.0,4.0,0.666667,0.666667,1.0,0.333333,10.0,0.031089,1.0,1063.0,438.0,395.0,0.0,2.0,20.0,10.0,308.25,287.374966,118.410381,106.785618,0.0,0.00633,0.603633,1.0,1.0,3.479774,0.083333,0.603633,0.402422,0.201211,0.222222,0.603633,0.716667,0.290909,0.627586,0.963684,0.144585,0.603633,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,1.0,0.96,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,1.0,1.0,1.0
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,94.7368,,шкафы-купе Москва,шкафы-купе,commercial,Москва,213,https://www.shkaf-kupe.ru/category/shkafy-kupe/,shkaf-kupe.ru,2,0,,,category,ok,,artifacts\query--f060111eb3450a24.json,5073e19ee5b86123dc2fb7fdf60911021d7cb4bc,763378,94.7368,18388.0,582799.0,3134.0,746.0,0.23803446075303128,4.6161,164.0,19.1098,10.0,1.0,1.0,0.0,2.0,1.0,72.0,1.0,279.0,0.0,0.0,0.0,145.0,3.0,2.0,0.666667,0.666667,3.0,0.666667,49.0,0.046267,1.0,843.0,345.0,213.0,14.0,2.0,53.0,26.5,313.4,268.985322,110.082961,67.964263,4.467135,0.031551,0.559843,1.0,1.0,3.717675,0.2,0.559843,0.373229,0.373229,0.444444,0.559843,0.8,0.690909,0.075862,0.457775,0.133262,0.559843,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,1.0,0.96,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,1.0,1.0,1.0
dataset-v2,v2,extraction-v2,hybrid-v1,weak_serp,89.4737,,шкафы-купе Москва,шкафы-купе,commercial,Москва,213,https://www.bestmebelshop.ru/catalog/shkafy-kupe/,bestmebelshop.ru,3,0,,,product,ok,,artifacts\query--1d82d5bfbb6abbf6.json,8aad1834d36d1a39d91f1d40e3f3522437dd8f8f,1088418,89.4737,17716.0,884002.0,3115.0,849.0,0.27255216693418943,4.4848,181.0,17.2099,4.0,1.0,0.0,0.0,1.0,1.0,71.0,1.0,125.0,0.0,0.0,0.0,96.0,2.0,2.0,0.666667,0.666667,2.0,0.666667,5.0,0.030819,1.0,476.0,337.0,188.0,1.0,4.0,158.0,39.5,778.75,152.808989,108.186196,60.35313,0.321027,0.020041,0.500908,1.0,1.0,6.544118,0.25,0.500908,0.333939,0.333939,0.444444,0.500908,0.8,0.709091,0.862069,0.972713,0.136524,0.500908,200.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,0.75,0.91,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,1.0,1.0,1.0
