dataset_version,feature_schema_version,extraction_artifact_version,label_schema_version,label_source,weak_target_score,expert_target_score,query,category,intent,city,region_code,url,domain,rank,serp_page,title,snippet,page_type,fetch_status,fetch_error,artifact_path,artifact_sha1,artifact_size_bytes,target_score,text_length_chars,html_length_chars,word_count,unique_word_count,unique_word_ratio,avg_word_length,sentence_count,avg_sentence_length,paragraph_count,h1_count,h2_count,h3_count,heading_count,title_present,title_length,meta_description_present,meta_description_length,query_in_title,query_in_text,exact_query_count,query_term_count,title_query_term_count,meta_query_term_count,title_keyword_coverage_ratio,meta_keyword_coverage_ratio,query_terms_in_headings,heading_query_coverage_ratio,first_200_words_query_term_count,query_density,keyword_coverage_ratio,link_count,image_count,list_item_count,strong_tag_count,form_count,input_count,inputs_per_form_ratio,avg_paragraph_length,link_density_per_1000_words,image_density_per_1000_words,list_density_per_1000_words,strong_density_per_1000_words,text_to_html_ratio,semantic_similarity,early_query_coverage_ratio,conversion_signal_score,content_link_ratio,heading_paragraph_balance,query_semantic_alignment,title_semantic_alignment,heading_semantic_alignment,title_heading_keyword_alignment,content_depth_semantic_score,query_prominence_score,title_length_quality,meta_length_quality,keyword_balance_score,semantic_content_richness,cta_semantic_score,http_status_code,http_status_ok,redirect_count,has_redirect,canonical_present,canonical_matches_final_url,meta_robots_present,x_robots_tag_present,robots_noindex,robots_nofollow,page_indexable,viewport_present,lang_present,hreflang_count,hreflang_present,url_depth,url_parameter_count,url_has_query_parameters,redirect_efficiency_score,url_hygiene_score,technical_metadata_score,canonical_signal_score,technical_seo_score,phone_present,phone_count,email_present,address_present,business_hours_present,price_present,currency_present,delivery_info_present,payment_info_present,warranty_info_present,returns_info_present,reviews_present,rating_present,faq_present,cta_present,cta_count,messenger_present,value_proposition_present,legal_requisites_present,company_identity_present,contact_options_score,commercial_signal_count,trust_signal_count,commercial_signals_score,trust_signals_score,commercial_trust_score,heavy_analysis_available,heavy_analysis_overall_score,structured_data_json_ld_count,structured_data_valid_json_ld_count,structured_data_malformed_json_ld_count,structured_data_schema_type_count,structured_data_business_schema_present,structured_data_offer_schema_present,structured_data_faq_schema_present,structured_data_breadcrumb_schema_present,structured_data_score,mobile_viewport_present,mobile_readiness_score,rendering_browser_fetch_used,rendering_js_dependency_risk,rendering_text_html_ratio,rendering_score,performance_html_size_kb,performance_dom_node_count,performance_script_count,performance_stylesheet_count,performance_image_count,performance_response_time_ms,performance_resource_complexity_score,performance_proxy_score,intent_is_commercial,intent_is_local_commercial,intent_is_informational,intent_is_navigational,intent_confidence,query_local_modifier,commercial_intent_score,local_intent_score,informational_intent_score,navigational_intent_score,commercial_intent_alignment,local_intent_alignment,informational_intent_alignment,navigational_intent_alignment,intent_alignment_score
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,52.6316,,пластиковые окна цена Казань,пластиковые окна,commercial,Казань,43,https://kazan.zavod-okna-pvh.ru/,kazan.zavod-okna-pvh.ru,10,0,,,homepage,ok,,..\dataset-v2\artifacts\query--f6bcfc9a7ea51531.json,e6a5729725eb103ec2ca9615ee98e8f8682fa404,388126,52.6316,27692.0,256478.0,3864.0,1459.0,0.3775879917184265,6.0034,182.0,21.2308,282.0,1.0,17.0,0.0,18.0,1.0,82.0,1.0,118.0,0.0,0.0,0.0,151.0,2.0,0.0,0.5,0.0,9.0,0.5,20.0,0.039079,1.0,180.0,186.0,212.0,0.0,12.0,145.0,12.083333,13.7021,46.583851,48.136646,54.865424,0.0,0.10797,0.351337,1.0,1.0,21.466667,0.06383,0.351337,0.175669,0.175669,0.25,0.351337,0.7,0.509091,0.813793,0.697378,0.132661,0.351337,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,0.888889,0.888889,0.925926,1.0,0.531702,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.425,1.0,0.91,1.0,0.611429,0.10797,0.388571,274.8926,2634.0,32.0,7.0,186.0,5124.9601,0.320983,0.403237,0.0,1.0,0.0,0.0,0.05,1.0,0.45,0.5,0.0,0.0,0.683299,0.772773,0.487325,0.646394,0.772773
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,100.0,,пластиковые окна цена Краснодар,пластиковые окна,commercial,Краснодар,35,https://okna-zavod-krasnodar.ru/,okna-zavod-krasnodar.ru,1,0,,,homepage,ok,,..\dataset-v2\artifacts\query--fa19e5aa0b03747c.json,ee1550a524de094004b32b73e246947060bab25d,274684,100.0,6774.0,236362.0,946.0,548.0,0.5792811839323467,6.0074,28.0,33.7857,101.0,1.0,8.0,0.0,9.0,1.0,73.0,1.0,176.0,0.0,0.0,0.0,37.0,3.0,3.0,0.5,0.75,6.0,0.5,18.0,0.039112,1.0,65.0,26.0,35.0,0.0,1.0,8.0,8.0,9.3663,68.710359,27.484144,36.997886,0.0,0.028659,0.685243,1.0,1.0,14.553846,0.089109,0.685243,0.342622,0.342622,0.25,0.43216,0.7,0.672727,0.786207,0.696265,0.208618,0.685243,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.9,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,8.0,7.0,0.888889,0.777778,0.888889,1.0,0.511247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9415,1.0,0.488901,0.028659,0.511099,237.1133,829.0,5.0,24.0,26.0,3607.1101,0.573184,0.592388,0.0,1.0,0.0,0.0,0.2,1.0,0.45,0.25,0.0,0.0,0.796507,0.848417,0.600929,0.735589,0.848417
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,94.7368,,пластиковые окна цена Краснодар,пластиковые окна,commercial,Краснодар,35,https://oknazavr.ru/krasnodar/plastikovye-okna/,oknazavr.ru,2,0,,,content,ok,,..\dataset-v2\artifacts\query--392a7aaef1cef109.json,354ac34687c19e967a24b0aa73f111d4456a40f4,814206,94.7368,14463.0,702420.0,2136.0,814.0,0.38108614232209737,5.507,144.0,14.8333,276.0,1.0,11.0,10.0,22.0,1.0,85.0,1.0,162.0,0.0,0.0,0.0,105.0,4.0,0.0,0.5,0.0,6.0,0.75,21.0,0.049157,1.0,367.0,223.0,259.0,0.0,3.0,90.0,30.0,7.7391,171.816479,104.400749,121.254682,0.0,0.02059,0.642572,1.0,1.0,5.820163,0.07971,0.642572,0.321286,0.481929,0.375,0.642572,0.7625,0.454545,0.882759,0.361423,0.244875,0.642572,200.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,0.75,0.91,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6,7.0,7.0,0.777778,0.777778,0.718519,1.0,0.550968,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.575,1.0,0.91,1.0,0.665632,0.02059,0.334368,704.2148,3645.0,16.0,6.0,223.0,6733.3083,0.296008,0.384506,0.0,1.0,0.0,0.0,0.2,1.0,0.45,0.25,0.0,0.0,0.732255,0.779591,0.693046,0.712336,0.779591
dataset-v3-d37,v3,extraction-v2,hybrid-v1,hybrid,89.4737,88.4,пластиковые окна цена Краснодар,пластиковые окна,commercial,Краснодар,35,https://krasnodar.delaem-okna.ru/,krasnodar.delaem-okna.ru,3,0,,,homepage,ok,,..\dataset-v2\artifacts\query--e2c5f842c84f8d15.json,e4a2288448b6d07d2bf98031d5662f8eefd7f00f,831850,88.7221,19999.0,700131.0,2749.0,1005.0,0.3655874863586759,6.1448,151.0,18.2053,71.0,1.0,19.0,2.0,22.0,1.0,84.0,1.0,298.0,0.0,0.0,0.0,204.0,3.0,5.0,0.75,0.5,6.0,0.5,52.0,0.074209,1.0,301.0,135.0,84.0,7.0,2.0,16.0,8.0,38.7183,109.494362,49.108767,30.556566,2.546381,0.028565,0.626654,1.0,1.0,9.13289,0.309859,0.626654,0.469991,0.313327,0.375,0.626654,0.7875,0.472727,0.0,0.0,0.229097,0.626654,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,37.0,1.0,1.0,1.0,1.0,1.0,9.0,8.0,1.0,0.888889,0.962963,1.0,0.471878,6.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.3625,1.0,0.91,1.0,0.682172,0.028565,0.317828,703.6123,3132.0,20.0,19.0,135.0,7556.9705,0.179578,0.297183,0.0,1.0,0.0,0.0,0.2,1.0,0.45,0.25,0.0,0.0,0.817195,0.865572,0.694819,0.774095,0.865572
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,84.2105,,пластиковые окна цена Краснодар,пластиковые окна,commercial,Краснодар,35,https://krasnodar.okna-tseny.ru/,krasnodar.okna-tseny.ru,4,0,,,homepage,ok,,..\dataset-v2\artifacts\query--8ad40cd2115c4ef3.json,0cd81315d375bc4f92557efae709b3470e67e6b6,386022,84.2105,19840.0,268711.0,3235.0,1042.0,0.3221020092735703,4.9629,300.0,10.7833,9.0,1.0,16.0,5.0,22.0,1.0,59.0,1.0,133.0,0.0,0.0,0.0,165.0,2.0,3.0,0.5,0.75,21.0,0.75,29.0,0.051005,1.0,161.0,188.0,69.0,3.0,20.0,140.0,7.0,359.4444,49.768161,58.114374,21.329212,0.927357,0.073834,0.632688,1.0,1.0,20.093168,2.444444,0.632688,0.316344,0.474516,0.375,0.632688,0.7625,0.927273,0.917241,0.299845,0.20379,0.632688,200.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,26.0,1.0,1.0,1.0,1.0,1.0,8.0,9.0,0.888889,1.0,0.962963,1.0,0.396298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.676976,0.073834,0.323024,288.8066,2522.0,57.0,12.0,188.0,10043.4738,0.252889,0.352167,0.0,1.0,0.0,0.0,0.2,1.0,0.45,0.25,0.0,0.0,0.791885,0.847833,0.626955,0.74864,0.847833
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,78.9474,,пластиковые окна цена Краснодар,пластиковые окна,commercial,Краснодар,35,https://krasnodar.oknatrade.ru/catalog/plastikovye-okna/,krasnodar.oknatrade.ru,5,0,,,product,ok,,..\dataset-v2\artifacts\query--f0533eea6fa8c471.json,a20e2b3e92413139ba5fd60087efd940d82e7930,1525603,78.9474,27765.0,1296097.0,4325.0,964.0,0.22289017341040462,5.2308,154.0,28.0844,354.0,1.0,5.0,1.0,7.0,1.0,62.0,1.0,131.0,0.0,0.0,0.0,196.0,2.0,2.0,0.5,0.5,2.0,0.5,33.0,0.045318,1.0,458.0,101.0,468.0,30.0,3.0,157.0,52.333333,12.2175,105.895954,23.352601,108.208092,6.936416,0.021422,0.441411,1.0,1.0,9.443231,0.019774,0.441411,0.220705,0.220705,0.25,0.441411,0.7,0.872727,0.903448,0.489403,0.098386,0.441411,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,0.75,0.91,1.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,8.0,9.0,0.888889,1.0,0.962963,1.0,0.295071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.906279,0.021422,0.093721,1294.5791,6463.0,67.0,14.0,101.0,10261.3067,0.01875,0.176563,0.0,1.0,0.0,0.0,0.2,1.0,0.45,0.25,0.0,0.0,0.708638,0.787979,0.515757,0.654856,0.787979
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,73.6842,,пластиковые окна цена Краснодар,пластиковые окна,commercial,Краснодар,35,https://krasnodar.zavod-okna-pvh.ru/,krasnodar.zavod-okna-pvh.ru,6,0,,,homepage,ok,,..\dataset-v2\artifacts\query--38e961e93f2f2498.json,cc6231851b9a1e3469d696d9e9db6e32302a0b38,391447,73.6842,27775.0,258809.0,3870.0,1464.0,0.37829457364341085,6.0142,182.0,21.2637,282.0,1.0,17.0,0.0,18.0,1.0,86.0,1.0,122.0,0.0,0.0,0.0,151.0,2.0,0.0,0.5,0.0,9.0,0.5,20.0,0.039018,1.0,180.0,186.0,212.0,0.0,12.0,145.0,12.083333,13.7234,46.511628,48.062016,54.780362,0.0,0.107319,0.439204,1.0,1.0,21.5,0.06383,0.439204,0.219602,0.219602,0.25,0.439204,0.7,0.436364,0.841379,0.699397,0.166148,0.439204,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,0.888889,0.888889,0.925926,1.0,0.531572,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.425,1.0,0.91,1.0,0.611429,0.107319,0.388571,277.2646,2635.0,32.0,7.0,186.0,5571.1919,0.320288,0.402716,0.0,1.0,0.0,0.0,0.2,1.0,0.45,0.25,0.0,0.0,0.71526,0.79485,0.530335,0.676378,0.79485
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,68.4211,,пластиковые окна цена Краснодар,пластиковые окна,commercial,Краснодар,35,https://oknasravni.ru/krasnodar,oknasravni.ru,7,0,,,content,ok,,..\dataset-v2\artifacts\query--97b3332562f57175.json,09dd4e29373508a1fd27a2d1f787ec47197ae0b2,240345,68.4211,14531.0,174155.0,2198.0,874.0,0.3976342129208371,5.3562,176.0,12.4886,3.0,1.0,8.0,2.0,11.0,1.0,69.0,1.0,155.0,0.0,0.0,0.0,136.0,1.0,3.0,0.25,0.5,8.0,0.5,44.0,0.061874,1.0,126.0,292.0,30.0,0.0,0.0,2.0,0.0,732.6667,57.324841,132.848044,13.648772,0.0,0.083437,0.591862,1.0,0.75,17.444444,3.666667,0.591862,0.147965,0.295931,0.125,0.591862,0.6125,0.745455,0.931034,0.0,0.235345,0.443897,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,1.0,0.98,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4,5.0,6.0,0.555556,0.666667,0.540741,1.0,0.546442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.302857,0.083437,0.697143,182.2539,1427.0,8.0,4.0,292.0,4390.9304,0.554835,0.578626,0.0,1.0,0.0,0.0,0.2,1.0,0.45,0.25,0.0,0.0,0.611838,0.625833,0.591306,0.628813,0.625833
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,63.1579,,пластиковые окна цена Краснодар,пластиковые окна,commercial,Краснодар,35,https://okna-193.ru/,okna-193.ru,8,0,,,homepage,ok,,..\dataset-v2\artifacts\query--3f5dfb514b105c5f.json,acdf757078bf585328417c9d2787d2b63d319418,841219,63.1579,13679.0,762290.0,1862.0,893.0,0.47959183673469385,6.1579,123.0,15.1382,15.0,1.0,1.0,6.0,8.0,1.0,71.0,1.0,226.0,0.0,0.0,0.0,83.0,4.0,3.0,0.75,0.5,3.0,0.5,18.0,0.044576,1.0,120.0,113.0,71.0,55.0,9.0,63.0,7.0,124.1333,64.446831,60.687433,38.131042,29.538131,0.017945,0.674018,1.0,1.0,15.516667,0.533333,0.674018,0.505513,0.337009,0.375,0.674018,0.7875,0.709091,0.441379,0.514142,0.323254,0.674018,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.75,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,18.0,0.0,1.0,1.0,1.0,0.8,8.0,7.0,0.888889,0.777778,0.822222,1.0,0.386049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.677207,0.017945,0.322793,757.4883,1693.0,16.0,20.0,113.0,4787.0594,0.19854,0.311405,0.0,1.0,0.0,0.0,0.2,1.0,0.45,0.25,0.0,0.0,0.782493,0.825541,0.715205,0.734465,0.825541
dataset-v3-d37,v3,extraction-v2,hybrid-v1,hybrid,57.8947,69.5,пластиковые окна цена Краснодар,пластиковые окна,commercial,Краснодар,35,https://glas-okna.ru/plastikovye-okna/,glas-okna.ru,9,0,,,content,ok,,..\dataset-v2\artifacts\query--f9f9fdf0262507cb.json,763f04f16000cd97b60c9151d223477489991a1a,431326,66.0184,13114.0,354251.0,1667.0,915.0,0.5488902219556089,6.6911,110.0,15.1545,88.0,1.0,12.0,3.0,16.0,1.0,89.0,1.0,212.0,0.0,0.0,0.0,78.0,3.0,1.0,0.5,0.25,9.0,0.5,24.0,0.046791,0.75,126.0,45.0,82.0,5.0,1.0,7.0,7.0,18.9432,75.584883,26.994601,49.190162,2.9994,0.037019,0.420082,1.0,1.0,13.230159,0.181818,0.315061,0.210041,0.210041,0.25,0.420082,0.6625,0.381818,0.537931,0.330234,0.213542,0.420082,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,0.777778,0.777778,0.851852,1.0,0.516388,1.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.65,1.0,0.91,1.0,0.838042,0.037019,0.161958,357.9756,1383.0,35.0,41.0,45.0,7123.933,0.241458,0.343593,0.0,1.0,0.0,0.0,0.2,1.0,0.45,0.25,0.0,0.0,0.648965,0.750769,0.488197,0.625589,0.750769
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,52.6316,,пластиковые окна цена Краснодар,пластиковые окна,commercial,Краснодар,35,https://krasnodar.okna-plastikovyye.ru/,krasnodar.okna-plastikovyye.ru,10,0,,,homepage,ok,,..\dataset-v2\artifacts\query--45d750227ae2f5b3.json,259dacc4347face0d79de9eda73aa80d86c56f69,496294,52.6316,24329.0,327352.0,3438.0,1117.0,0.3248981966259453,5.8837,291.0,11.8144,260.0,1.0,6.0,0.0,7.0,1.0,47.0,1.0,47.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,3.0,0.25,31.0,0.044503,1.0,236.0,145.0,277.0,7.0,9.0,146.0,16.222222,13.2231,68.644561,42.175684,80.570099,2.036067,0.074321,0.305253,1.0,1.0,14.567797,0.026923,0.305253,0.0,0.076313,0.0,0.305253,0.4625,0.854545,0.324138,0.516579,0.099176,0.305253,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,23.0,1.0,1.0,1.0,1.0,1.0,8.0,9.0,0.888889,1.0,0.962963,1.0,0.58228,4.0,6.0,1.0,4.0,1.0,1.0,0.0,0.0,0.783333,1.0,0.91,1.0,0.674847,0.074321,0.325153,349.8145,3062.0,48.0,44.0,145.0,5797.8339,0.197515,0.310636,0.0,1.0,0.0,0.0,0.2,1.0,0.45,0.25,0.0,0.0,0.637148,0.738932,0.433469,0.590004,0.738932
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,100.0,,пластиковые окна цена Самара,пластиковые окна,commercial,Самара,51,https://oknasravni.ru/samara,oknasravni.ru,1,0,,,content,ok,,..\dataset-v2\artifacts\query--4f1de4a7bad2b025.json,65bccfe0933d952205238fa8a18b5d1c42ac2e77,241619,100.0,13802.0,177952.0,2118.0,792.0,0.37393767705382436,5.2663,168.0,12.6071,3.0,1.0,8.0,2.0,11.0,1.0,65.0,1.0,151.0,0.0,0.0,0.0,148.0,1.0,3.0,0.25,0.5,8.0,0.5,43.0,0.069877,1.0,125.0,291.0,30.0,0.0,0.0,2.0,0.0,706.0,59.017941,137.393768,14.164306,0.0,0.07756,0.785074,1.0,0.75,16.944,3.666667,0.785074,0.196269,0.392537,0.125,0.785074,0.6125,0.818182,0.958621,0.0,0.293569,0.588806,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,1.0,0.98,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4,5.0,5.0,0.555556,0.555556,0.503704,1.0,0.542857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.313531,0.07756,0.686469,185.2949,1463.0,8.0,4.0,291.0,3821.1275,0.549945,0.574959,1.0,0.0,0.0,0.0,0.45,0.0,0.45,0.0,0.0,0.0,0.67741,0.670755,0.68222,0.687863,0.67741
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,94.7368,,пластиковые окна цена Самара,пластиковые окна,commercial,Самара,51,https://oknazavr.ru/samara/plastikovye-okna/,oknazavr.ru,2,0,,,content,ok,,..\dataset-v2\artifacts\query--ed3575a3361a2a91.json,67e6086a161f02d320900fa8e2377467d2076343,793370,94.7368,13066.0,688380.0,1969.0,743.0,0.3773489080751651,5.3535,135.0,14.5852,285.0,1.0,11.0,10.0,22.0,1.0,82.0,1.0,158.0,0.0,0.0,0.0,106.0,4.0,0.0,0.5,0.0,8.0,1.0,22.0,0.053834,1.0,352.0,232.0,233.0,0.0,3.0,72.0,24.0,6.9088,178.77095,117.826308,118.33418,0.0,0.018981,0.759731,1.0,1.0,5.59375,0.077193,0.759731,0.379866,0.759731,0.5,0.759731,0.825,0.509091,0.910345,0.205519,0.286684,0.759731,200.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,0.75,0.91,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6,8.0,7.0,0.888889,0.777778,0.755556,1.0,0.550034,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.575,1.0,0.91,1.0,0.672673,0.018981,0.327327,689.1748,3562.0,16.0,6.0,232.0,6824.32,0.300415,0.387811,1.0,0.0,0.0,0.0,0.45,0.0,0.45,0.0,0.0,0.0,0.807073,0.831853,0.762254,0.786421,0.807073
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,89.4737,,пластиковые окна цена Самара,пластиковые окна,commercial,Самара,51,https://azbukaokon63.ru/,azbukaokon63.ru,3,0,,,homepage,ok,,..\dataset-v2\artifacts\query--f2a9c6b94f4c9412.json,6dbb8a211cb1be22933a09209753cad9d565a1cf,529872,89.4737,24211.0,401096.0,3542.0,947.0,0.2673630717108978,5.6694,337.0,10.5104,174.0,1.0,17.0,4.0,22.0,1.0,69.0,1.0,208.0,0.0,0.0,0.0,132.0,2.0,3.0,0.5,0.5,7.0,0.5,13.0,0.037267,1.0,380.0,141.0,127.0,41.0,5.0,32.0,6.4,20.3563,107.28402,39.808018,35.855449,11.575381,0.060362,0.741657,1.0,1.0,9.321053,0.126437,0.741657,0.370829,0.370829,0.25,0.741657,0.7,0.745455,0.565517,0.757764,0.198292,0.741657,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.95,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,51.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,1.0,0.777778,0.925926,1.0,0.451803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.504487,0.060362,0.495513,414.4629,2188.0,17.0,12.0,141.0,7553.1381,0.318932,0.401699,1.0,0.0,0.0,0.0,0.45,0.0,0.45,0.0,0.0,0.0,0.841153,0.879216,0.72428,0.777216,0.841153
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,84.2105,,пластиковые окна цена Самара,пластиковые окна,commercial,Самара,51,https://okna-sok.ru/,okna-sok.ru,4,0,,,homepage,ok,,..\dataset-v2\artifacts\query--cdc08c46128c6752.json,3b068b18b079f3827e1929cda0578cb35f4a3309,426032,84.2105,26027.0,308143.0,3728.0,1268.0,0.34012875536480686,5.8028,228.0,16.3509,48.0,1.0,24.0,10.0,35.0,1.0,74.0,1.0,160.0,0.0,0.0,0.0,104.0,3.0,2.0,0.5,0.5,13.0,0.75,16.0,0.027897,1.0,179.0,98.0,116.0,16.0,4.0,30.0,7.5,77.6667,48.015021,26.287554,31.11588,4.291845,0.084464,0.740199,1.0,1.0,20.826816,0.729167,0.740199,0.3701,0.555149,0.375,0.740199,0.7625,0.654545,0.896552,0.9299,0.251763,0.740199,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,21.0,0.0,1.0,1.0,1.0,0.6,9.0,7.0,1.0,0.777778,0.792593,1.0,0.441343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.508571,0.084464,0.491429,321.7578,2645.0,24.0,19.0,98.0,9922.7049,0.268592,0.363944,1.0,0.0,0.0,0.0,0.45,0.0,0.45,0.0,0.0,0.0,0.815924,0.837277,0.745351,0.790122,0.815924
