query,category,intent,city,region_code,url,domain,rank,serp_page,title,snippet,page_type,fetch_status,fetch_error,target_score,text_length_chars,html_length_chars,word_count,unique_word_count,unique_word_ratio,avg_word_length,sentence_count,avg_sentence_length,paragraph_count,h1_count,h2_count,h3_count,heading_count,title_present,title_length,meta_description_present,meta_description_length,query_in_title,query_in_text,exact_query_count,query_term_count,title_query_term_count,meta_query_term_count,title_keyword_coverage_ratio,meta_keyword_coverage_ratio,query_terms_in_headings,heading_query_coverage_ratio,first_200_words_query_term_count,query_density,keyword_coverage_ratio,link_count,image_count,list_item_count,strong_tag_count,form_count,input_count,inputs_per_form_ratio,avg_paragraph_length,link_density_per_1000_words,image_density_per_1000_words,list_density_per_1000_words,strong_density_per_1000_words,text_to_html_ratio,semantic_similarity,early_query_coverage_ratio,conversion_signal_score,content_link_ratio,heading_paragraph_balance,query_semantic_alignment,title_semantic_alignment,heading_semantic_alignment,title_heading_keyword_alignment,content_depth_semantic_score,query_prominence_score,title_length_quality,meta_length_quality,keyword_balance_score,semantic_content_richness,cta_semantic_score
натяжные потолки Новосибирск,натяжные потолки,commercial,Новосибирск,65,https://potolok-v-novosibirske.ru/,potolok-v-novosibirske.ru,10,0,,,homepage,ok,,0.0,2810.0,434858.0,416.0,234.0,0.5625,5.5361,36.0,11.5556,12.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.014423,1.0,19.0,30.0,20.0,21.0,3.0,20.0,6.666667,34.6667,45.673077,72.115385,48.076923,50.480769,0.006462,0.264589,1.0,1.0,21.894737,0.0,0.264589,0.264589,0.0,0.0,0.073379,0.75,0.527273,0.0,0.480769,0.034397,0.264589
натяжные потолки Казань,натяжные потолки,commercial,Казань,43,https://kazan-potolki.ru/,kazan-potolki.ru,1,0,,,homepage,ok,,100.0,15012.0,131217.0,2105.0,871.0,0.4137767220902613,5.8428,100.0,21.05,57.0,1.0,9.0,49.0,59.0,1.0,60.0,1.0,138.0,0.0,0.0,0.0,33.0,2.0,2.0,0.666667,0.666667,2.0,0.666667,11.0,0.015677,1.0,151.0,62.0,221.0,24.0,3.0,57.0,19.0,36.9298,71.733967,29.453682,104.988124,11.401425,0.114406,0.261327,1.0,1.0,13.940397,1.035088,0.261327,0.174218,0.174218,0.444444,0.261327,0.8,0.909091,0.951724,0.522565,0.108131,0.261327
натяжные потолки Казань,натяжные потолки,commercial,Казань,43,https://kazanpotolok.ru/,kazanpotolok.ru,2,0,,,homepage,ok,,88.8889,5685.0,103559.0,815.0,431.0,0.5288343558282208,5.8221,61.0,13.3607,27.0,1.0,7.0,21.0,28.0,1.0,77.0,1.0,168.0,0.0,0.0,0.0,51.0,3.0,2.0,0.666667,0.666667,2.0,0.666667,25.0,0.062577,1.0,102.0,28.0,71.0,1.0,3.0,35.0,11.666667,30.1852,125.153374,34.355828,87.116564,1.226994,0.054896,0.33195,1.0,1.0,7.990196,1.037037,0.33195,0.2213,0.2213,0.444444,0.18036,0.8,0.6,0.841379,0.0,0.079484,0.33195
натяжные потолки Казань,натяжные потолки,commercial,Казань,43,https://казань.натяжные-потолки24.рф/,казань.натяжные-потолки24.рф,3,0,,,homepage,ok,,77.7778,23088.0,173427.0,3386.0,1356.0,0.4004725339633786,5.562,328.0,10.3232,37.0,1.0,3.0,0.0,4.0,1.0,52.0,1.0,228.0,0.0,0.0,0.0,55.0,2.0,2.0,0.666667,0.666667,3.0,0.666667,11.0,0.016243,1.0,221.0,97.0,209.0,28.0,5.0,26.0,5.2,91.5135,65.268754,28.647372,61.724749,8.269344,0.133128,0.303922,1.0,1.0,15.321267,0.108108,0.303922,0.202615,0.202615,0.444444,0.303922,0.8,0.945455,0.427586,0.541445,0.121712,0.303922
натяжные потолки Казань,натяжные потолки,commercial,Казань,43,https://potolki-real.ru/,potolki-real.ru,4,0,,,homepage,ok,,66.6667,18374.0,111655.0,2562.0,1144.0,0.4465261514441842,6.0137,172.0,14.8953,72.0,1.0,12.0,0.0,13.0,1.0,54.0,1.0,175.0,0.0,0.0,0.0,99.0,2.0,3.0,0.666667,0.666667,6.0,0.666667,29.0,0.038642,1.0,172.0,113.0,64.0,8.0,7.0,36.0,5.142857,35.5833,67.135051,44.106167,24.980484,3.12256,0.16456,0.300086,1.0,1.0,14.895349,0.180556,0.300086,0.200057,0.200057,0.444444,0.300086,0.8,0.981818,0.793103,0.711944,0.133996,0.300086
натяжные потолки Казань,натяжные потолки,commercial,Казань,43,https://kazan.potolki-natyazhniye.ru/,kazan.potolki-natyazhniye.ru,5,0,,,homepage,ok,,55.5556,16732.0,289540.0,2346.0,799.0,0.34057971014492755,5.9838,86.0,27.2791,174.0,1.0,10.0,8.0,19.0,1.0,45.0,1.0,268.0,0.0,0.0,0.0,95.0,2.0,1.0,0.666667,0.333333,10.0,0.666667,38.0,0.040494,1.0,280.0,299.0,214.0,0.0,13.0,133.0,10.230769,13.4828,119.352089,127.45098,91.219096,0.0,0.057788,0.18878,1.0,1.0,8.378571,0.109195,0.18878,0.125853,0.125853,0.444444,0.18878,0.8,0.818182,0.151724,0.650185,0.064295,0.18878
натяжные потолки Казань,натяжные потолки,commercial,Казань,43,https://kazan.line-potolki.ru/,kazan.line-potolki.ru,6,0,,,homepage,ok,,44.4444,16104.0,533480.0,2267.0,980.0,0.4322893692104102,5.9409,188.0,12.0585,329.0,1.0,16.0,0.0,17.0,1.0,64.0,1.0,229.0,0.0,0.0,0.0,36.0,2.0,0.0,0.666667,0.0,2.0,0.666667,9.0,0.01588,0.666667,132.0,75.0,52.0,4.0,3.0,23.0,7.666667,6.8906,58.226731,33.08337,22.937803,1.764446,0.030187,0.356288,1.0,1.0,17.174242,0.051672,0.237525,0.237525,0.237525,0.444444,0.356288,0.75,0.836364,0.42069,0.352889,0.15402,0.356288
натяжные потолки Казань,натяжные потолки,commercial,Казань,43,https://kazan.natpotolok.ru/,kazan.natpotolok.ru,7,0,,,homepage,ok,,33.3333,8871.0,79463.0,1239.0,616.0,0.4971751412429379,5.979,108.0,11.4722,24.0,1.0,8.0,26.0,35.0,1.0,42.0,1.0,242.0,1.0,1.0,11.0,66.0,3.0,0.0,1.0,0.0,17.0,1.0,17.0,0.053269,1.0,111.0,53.0,48.0,10.0,1.0,5.0,5.0,51.625,89.588378,42.776433,38.74092,8.071025,0.111637,0.223004,1.0,1.0,11.162162,1.458333,0.223004,0.223004,0.223004,1.0,0.184201,1.0,0.763636,0.331034,0.224374,0.076317,0.223004
натяжные потолки Казань,натяжные потолки,commercial,Казань,43,https://rtpotolki.ru/,rtpotolki.ru,9,0,,,homepage,ok,,11.1111,6697.0,215226.0,948.0,470.0,0.4957805907172996,5.8629,78.0,12.1538,8.0,4.0,5.0,5.0,14.0,1.0,71.0,1.0,107.0,0.0,0.0,0.0,36.0,3.0,2.0,0.666667,0.666667,6.0,0.666667,9.0,0.037975,1.0,34.0,21.0,28.0,0.0,1.0,2.0,2.0,118.5,35.864979,22.151899,29.535865,0.0,0.031116,0.363283,1.0,1.0,27.882353,1.75,0.363283,0.242189,0.242189,0.444444,0.229595,0.8,0.709091,0.737931,0.734177,0.094857,0.363283
натяжные потолки Краснодар,натяжные потолки,commercial,Краснодар,35,https://potolki-93.ru/ceny,potolki-93.ru,1,0,,,content,ok,,100.0,10195.0,81025.0,1500.0,666.0,0.444,5.6227,108.0,13.8889,21.0,1.0,4.0,0.0,5.0,1.0,86.0,1.0,235.0,0.0,0.0,0.0,32.0,2.0,2.0,0.666667,0.666667,6.0,0.666667,12.0,0.021333,1.0,102.0,28.0,102.0,9.0,3.0,20.0,6.666667,71.4286,68.0,18.666667,68.0,6.0,0.125825,0.282267,1.0,1.0,14.705882,0.238095,0.282267,0.188178,0.188178,0.444444,0.282267,0.8,0.436364,0.37931,0.711111,0.104439,0.282267
натяжные потолки Краснодар,натяжные потолки,commercial,Краснодар,35,https://potolkito.ru/,potolkito.ru,2,0,,,homepage,ok,,88.8889,30353.0,308471.0,4309.0,1525.0,0.35391042005105594,5.8712,391.0,11.0205,98.0,1.0,2.0,4.0,7.0,1.0,51.0,1.0,175.0,0.0,0.0,0.0,63.0,2.0,0.0,0.666667,0.0,6.0,0.666667,7.0,0.014621,1.0,226.0,108.0,60.0,2.0,4.0,54.0,13.5,43.9694,52.448364,25.06382,13.924344,0.464145,0.098398,0.346555,1.0,1.0,19.066372,0.071429,0.346555,0.231037,0.231037,0.444444,0.346555,0.8,0.927273,0.793103,0.487352,0.122649,0.346555
натяжные потолки Краснодар,натяжные потолки,commercial,Краснодар,35,https://ka-potolki.ru/,ka-potolki.ru,3,0,,,homepage,ok,,77.7778,23644.0,264243.0,3517.0,1176.0,0.33437588854137046,5.6002,154.0,22.8377,20.0,1.0,0.0,1.0,2.0,1.0,67.0,1.0,218.0,0.0,0.0,0.0,70.0,2.0,2.0,0.666667,0.666667,2.0,0.666667,6.0,0.019903,1.0,204.0,203.0,369.0,376.0,6.0,12.0,2.0,175.85,58.003981,57.719647,104.918965,106.909298,0.089478,0.359417,1.0,1.0,17.240196,0.1,0.359417,0.239611,0.239611,0.444444,0.359417,0.8,0.781818,0.496552,0.663444,0.12018,0.359417
натяжные потолки Краснодар,натяжные потолки,commercial,Краснодар,35,https://o-potolki.ru/krasnodar,o-potolki.ru,4,0,,,content,ok,,66.6667,11803.0,103044.0,1595.0,730.0,0.45768025078369906,6.289,60.0,26.5833,72.0,1.0,2.0,3.0,6.0,1.0,56.0,1.0,155.0,0.0,1.0,1.0,108.0,2.0,1.0,0.666667,0.333333,5.0,1.0,20.0,0.067712,1.0,274.0,28.0,247.0,30.0,0.0,0.0,0.0,22.1528,171.786834,17.554859,154.858934,18.808777,0.114543,0.450572,1.0,0.5,5.821168,0.083333,0.450572,0.300381,0.450572,0.666667,0.450572,0.883333,0.981818,0.931034,0.0,0.182732,0.225286
натяжные потолки Краснодар,натяжные потолки,commercial,Краснодар,35,https://potolki-ts.ru/krasnodar,potolki-ts.ru,5,0,,,content,ok,,55.5556,10164.0,488440.0,1381.0,613.0,0.443881245474294,6.2136,75.0,18.4133,77.0,1.0,10.0,8.0,19.0,1.0,73.0,1.0,214.0,0.0,0.0,0.0,18.0,2.0,5.0,0.666667,1.0,5.0,0.666667,7.0,0.013034,1.0,198.0,68.0,49.0,3.0,9.0,33.0,3.666667,17.9351,143.374366,49.239681,35.481535,2.172339,0.020809,0.337594,1.0,1.0,6.974747,0.246753,0.337594,0.225063,0.225063,0.444444,0.310812,0.8,0.672727,0.524138,0.434468,0.11497,0.337594
натяжные потолки Краснодар,натяжные потолки,commercial,Краснодар,35,http://potolki-kuban.ru/,potolki-kuban.ru,6,0,,,homepage,ok,,44.4444,7621.0,59671.0,1093.0,569.0,0.5205855443732845,5.8005,99.0,11.0404,33.0,1.0,13.0,9.0,23.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,76.0,2.0,0.0,0.666667,0.0,12.0,0.666667,15.0,0.069533,1.0,146.0,45.0,39.0,0.0,1.0,8.0,8.0,33.1212,133.57731,41.171089,35.68161,0.0,0.127717,0.278662,1.0,1.0,7.486301,0.69697,0.278662,0.185775,0.185775,0.444444,0.203052,0.8,0.527273,0.0,0.0,0.088088,0.278662
натяжные потолки Краснодар,натяжные потолки,commercial,Краснодар,35,https://ng-potolki-krasnodar.ru/,ng-potolki-krasnodar.ru,7,0,,,homepage,ok,,33.3333,10750.0,288718.0,1490.0,728.0,0.4885906040268456,6.0,161.0,9.2547,124.0,1.0,3.0,7.0,11.0,1.0,48.0,1.0,134.0,0.0,0.0,0.0,70.0,2.0,4.0,0.666667,0.666667,10.0,0.666667,33.0,0.04698,1.0,117.0,78.0,78.0,70.0,6.0,42.0,7.0,12.0161,78.52349,52.348993,52.348993,46.979866,0.037234,0.236214,1.0,1.0,12.735043,0.08871,0.236214,0.157476,0.157476,0.444444,0.234639,0.8,0.872727,0.924138,0.434004,0.095535,0.236214
натяжные потолки Краснодар,натяжные потолки,commercial,Краснодар,35,https://vipceiling.ru/krasnodar/price/,vipceiling.ru,8,0,,,content,ok,,22.2222,8775.0,325990.0,1444.0,425.0,0.2943213296398892,5.0021,77.0,18.7532,68.0,1.0,7.0,19.0,26.0,1.0,43.0,1.0,70.0,0.0,0.0,0.0,19.0,2.0,2.0,0.666667,0.666667,8.0,0.666667,6.0,0.013158,1.0,212.0,40.0,277.0,0.0,1.0,5.0,5.0,21.2353,146.814404,27.700831,191.828255,0.0,0.026918,0.269046,1.0,1.0,6.811321,0.382353,0.269046,0.179364,0.179364,0.444444,0.259002,0.8,0.781818,0.482759,0.438596,0.063525,0.269046
натяжные потолки Краснодар,натяжные потолки,commercial,Краснодар,35,https://krasnodar.natpotolok.ru/,krasnodar.natpotolok.ru,9,0,,,homepage,ok,,11.1111,8970.0,80275.0,1234.0,619.0,0.5016207455429498,6.0891,110.0,11.2182,24.0,1.0,8.0,26.0,35.0,1.0,45.0,1.0,251.0,1.0,1.0,11.0,66.0,3.0,0.0,1.0,0.0,17.0,1.0,16.0,0.053485,1.0,111.0,53.0,48.0,10.0,1.0,5.0,5.0,51.4167,89.951378,42.949757,38.897893,8.103728,0.111741,0.288069,1.0,1.0,11.117117,1.458333,0.288069,0.288069,0.288069,1.0,0.236985,1.0,0.818182,0.268966,0.21718,0.099064,0.288069
натяжные потолки Краснодар,натяжные потолки,commercial,Краснодар,35,https://www.sp-kaleydoskop.ru/,sp-kaleydoskop.ru,10,0,,,homepage,ok,,0.0,4963.0,158845.0,733.0,339.0,0.46248294679399726,5.5989,42.0,17.4524,95.0,0.0,7.0,0.0,7.0,1.0,75.0,1.0,239.0,0.0,0.0,0.0,9.0,2.0,2.0,0.666667,0.666667,0.0,0.0,4.0,0.012278,1.0,151.0,47.0,105.0,8.0,1.0,13.0,13.0,7.7158,206.002729,64.120055,143.24693,10.914052,0.031244,0.426137,1.0,1.0,4.854305,0.073684,0.426137,0.284091,0.0,0.0,0.208239,0.633333,0.636364,0.351724,0.409277,0.080256,0.426137
натяжные потолки Самара,натяжные потолки,commercial,Самара,51,https://самара.натяжные-потолки24.рф/,самара.натяжные-потолки24.рф,1,0,,,homepage,ok,,100.0,23091.0,173431.0,3385.0,1356.0,0.40059084194977845,5.5648,328.0,10.3201,37.0,1.0,3.0,0.0,4.0,1.0,52.0,1.0,228.0,0.0,0.0,0.0,55.0,2.0,2.0,0.666667,0.666667,3.0,0.666667,11.0,0.016248,1.0,221.0,97.0,209.0,28.0,5.0,26.0,5.2,91.4865,65.288035,28.655835,61.742984,8.271787,0.133142,0.59718,1.0,1.0,15.316742,0.108108,0.59718,0.39812,0.39812,0.444444,0.59718,0.8,0.945455,0.427586,0.541605,0.239225,0.59718
натяжные потолки Самара,натяжные потолки,commercial,Самара,51,https://potolki-s.ru/,potolki-s.ru,2,0,,,homepage,ok,,88.8889,14899.0,117394.0,2225.0,860.0,0.3865168539325843,5.547,169.0,13.1657,25.0,1.0,2.0,4.0,7.0,1.0,42.0,1.0,216.0,0.0,0.0,0.0,86.0,2.0,3.0,0.666667,1.0,6.0,1.0,13.0,0.038652,1.0,185.0,114.0,126.0,16.0,9.0,37.0,4.111111,89.0,83.146067,51.235955,56.629213,7.191011,0.126914,0.557307,1.0,1.0,12.027027,0.28,0.557307,0.371538,0.557307,0.666667,0.557307,0.883333,0.763636,0.510345,0.71161,0.215409,0.557307
натяжные потолки Самара,натяжные потолки,commercial,Самара,51,https://potolkikiger.ru/samara,potolkikiger.ru,3,0,,,content,ok,,77.7778,22209.0,639803.0,3264.0,1183.0,0.36243872549019607,5.5895,371.0,8.7978,391.0,2.0,12.0,39.0,53.0,1.0,89.0,1.0,139.0,0.0,0.0,0.0,63.0,2.0,2.0,0.666667,0.666667,12.0,0.666667,8.0,0.019301,1.0,86.0,213.0,11.0,6.0,0.0,72.0,0.0,8.3478,26.348039,65.257353,3.370098,1.838235,0.034712,0.545557,1.0,0.75,37.953488,0.13555,0.545557,0.363705,0.363705,0.444444,0.545557,0.8,0.381818,0.958621,0.643382,0.197731,0.409168
натяжные потолки Самара,натяжные потолки,commercial,Самара,51,https://potolki-sam.ru/,potolki-sam.ru,4,0,,,homepage,ok,,66.6667,14190.0,133276.0,2216.0,771.0,0.3479241877256318,5.3213,83.0,26.6988,5.0,1.0,2.0,0.0,3.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.666667,0.0,2.0,0.666667,12.0,0.010379,1.0,127.0,111.0,195.0,22.0,10.0,28.0,2.8,443.2,57.310469,50.090253,87.99639,9.927798,0.106471,0.601733,1.0,1.0,17.448819,0.6,0.601733,0.401155,0.401155,0.444444,0.601733,0.8,0.854545,0.0,0.345969,0.209357,0.601733
натяжные потолки Самара,натяжные потолки,commercial,Самара,51,https://potolki-63.ru/,potolki-63.ru,5,0,,,homepage,ok,,55.5556,10295.0,166212.0,1523.0,664.0,0.4359816152330926,5.5982,114.0,13.3596,43.0,1.0,5.0,0.0,6.0,1.0,89.0,1.0,180.0,0.0,0.0,0.0,51.0,3.0,2.0,0.666667,0.666667,6.0,0.666667,7.0,0.033487,1.0,111.0,56.0,58.0,0.0,7.0,34.0,4.857143,35.4186,72.882469,36.769534,38.082731,0.0,0.061939,0.646605,1.0,1.0,13.720721,0.139535,0.646605,0.43107,0.43107,0.444444,0.646605,0.8,0.381818,0.758621,0.883782,0.238525,0.646605
натяжные потолки Самара,натяжные потолки,commercial,Самара,51,https://www.potolkoffsam.ru/,potolkoffsam.ru,6,0,,,homepage,ok,,44.4444,10868.0,106695.0,1612.0,511.0,0.31699751861042186,5.549,53.0,30.4151,27.0,0.0,7.0,11.0,18.0,1.0,62.0,1.0,188.0,0.0,0.0,0.0,46.0,2.0,0.0,0.666667,0.0,10.0,0.333333,26.0,0.028536,0.666667,69.0,88.0,116.0,9.0,0.0,42.0,0.0,59.7037,42.80397,54.590571,71.960298,5.583127,0.10186,0.590836,1.0,0.75,23.362319,0.666667,0.393891,0.393891,0.196945,0.222222,0.590836,0.666667,0.872727,0.703448,0.634133,0.167732,0.443127
натяжные потолки Самара,натяжные потолки,commercial,Самара,51,https://potolkius.ru/,potolkius.ru,7,0,,,homepage,ok,,33.3333,3712.0,73303.0,551.0,292.0,0.52994555353902,5.6007,33.0,16.697,46.0,1.0,7.0,9.0,17.0,1.0,65.0,1.0,157.0,0.0,0.0,0.0,29.0,2.0,2.0,0.666667,0.666667,2.0,0.666667,23.0,0.052632,1.0,81.0,47.0,33.0,0.0,3.0,7.0,2.333333,11.9783,147.005445,85.299456,59.891107,0.0,0.050639,0.591549,1.0,1.0,6.802469,0.369565,0.591549,0.394366,0.394366,0.444444,0.217296,0.8,0.818182,0.917241,0.245614,0.095962,0.591549
натяжные потолки Самара,натяжные потолки,commercial,Самара,51,https://ceilings-land.ru/,ceilings-land.ru,8,0,,,homepage,ok,,22.2222,20393.0,197954.0,2892.0,937.0,0.3239972337482711,5.8147,202.0,14.3168,18.0,1.0,10.0,0.0,11.0,1.0,52.0,1.0,120.0,0.0,0.0,0.0,33.0,2.0,0.0,0.666667,0.0,4.0,0.666667,6.0,0.011411,0.666667,94.0,131.0,87.0,4.0,1.0,21.0,21.0,160.6667,32.503458,45.297372,30.082988,1.383126,0.103019,0.463651,1.0,1.0,30.765957,0.611111,0.309101,0.309101,0.309101,0.444444,0.463651,0.75,0.945455,0.827586,0.253573,0.150222,0.463651
натяжные потолки Самара,натяжные потолки,commercial,Самара,51,https://admiral63.ru/,admiral63.ru,9,0,,,homepage,ok,,11.1111,10835.0,268975.0,1721.0,444.0,0.2579895409645555,5.1836,117.0,14.7094,40.0,0.0,0.0,1.0,1.0,1.0,33.0,1.0,81.0,0.0,0.0,0.0,129.0,3.0,2.0,1.0,0.666667,1.0,0.333333,16.0,0.074956,1.0,55.0,199.0,63.0,6.0,6.0,68.0,11.333333,43.025,31.958164,115.630447,36.606624,3.486345,0.040283,0.497374,1.0,1.0,31.290909,0.025,0.497374,0.497374,0.165791,0.333333,0.497374,0.833333,0.6,0.558621,0.0,0.122686,0.497374
натяжные потолки Самара,натяжные потолки,commercial,Самара,51,https://potolki-samara.info/,potolki-samara.info,10,0,,,homepage,ok,,0.0,11346.0,881490.0,1643.0,823.0,0.5009129640900791,5.6111,142.0,11.5704,12.0,1.0,0.0,0.0,1.0,1.0,70.0,1.0,143.0,0.0,0.0,0.0,36.0,2.0,3.0,0.666667,0.666667,2.0,0.666667,18.0,0.021911,1.0,127.0,84.0,37.0,22.0,3.0,30.0,10.0,136.9167,77.297626,51.125989,22.519781,13.39014,0.012871,0.546758,1.0,1.0,12.937008,0.083333,0.546758,0.364505,0.364505,0.444444,0.546758,0.8,0.727273,0.986207,0.730371,0.24999,0.546758
натяжные потолки Нижний Новгород,натяжные потолки,commercial,Нижний Новгород,47,https://nn-decor.ru/,nn-decor.ru,1,0,,,homepage,ok,,100.0,19264.0,241619.0,2724.0,901.0,0.33076358296622616,5.942,121.0,22.5124,15.0,1.0,14.0,0.0,15.0,1.0,60.0,1.0,237.0,0.0,1.0,1.0,50.0,2.0,2.0,0.5,0.5,6.0,0.5,25.0,0.018355,1.0,236.0,87.0,130.0,7.0,6.0,112.0,18.666667,181.6,86.637298,31.938326,47.723935,2.56975,0.079729,0.331687,1.0,1.0,11.542373,1.0,0.331687,0.165844,0.165844,0.25,0.331687,0.7,0.909091,0.365517,0.611845,0.10971,0.331687
натяжные потолки Нижний Новгород,натяжные потолки,commercial,Нижний Новгород,47,https://potolki-nng.ru/,potolki-nng.ru,2,0,,,homepage,ok,,88.8889,10914.0,94622.0,1648.0,646.0,0.3919902912621359,5.4824,129.0,12.7752,17.0,1.0,2.0,0.0,3.0,1.0,47.0,1.0,187.0,0.0,0.0,0.0,73.0,2.0,2.0,0.5,0.25,4.0,0.5,16.0,0.044296,1.0,160.0,93.0,117.0,11.0,5.0,24.0,4.8,96.9412,97.087379,56.432039,70.995146,6.674757,0.115343,0.273882,1.0,1.0,10.3,0.176471,0.273882,0.136941,0.136941,0.25,0.273882,0.7,0.854545,0.710345,0.523463,0.098293,0.273882
натяжные потолки Нижний Новгород,натяжные потолки,commercial,Нижний Новгород,47,https://nnpotolok.ru/,nnpotolok.ru,3,0,,,homepage,ok,,77.7778,14882.0,129925.0,2082.0,854.0,0.4101825168107589,5.8569,94.0,22.1489,57.0,1.0,9.0,49.0,59.0,1.0,70.0,1.0,148.0,0.0,0.0,0.0,33.0,2.0,2.0,0.5,0.5,2.0,0.5,12.0,0.01585,1.0,151.0,62.0,221.0,24.0,3.0,57.0,19.0,36.5263,72.526417,29.779059,106.147935,11.527378,0.114543,0.376028,1.0,1.0,13.788079,1.035088,0.376028,0.188014,0.188014,0.25,0.376028,0.7,0.727273,0.97931,0.528338,0.15424,0.376028
натяжные потолки Нижний Новгород,натяжные потолки,commercial,Нижний Новгород,47,https://atlantispotolki.ru/,atlantispotolki.ru,4,0,,,homepage,ok,,66.6667,6215.0,247616.0,890.0,484.0,0.5438202247191011,5.791,71.0,12.5352,62.0,1.0,8.0,1.0,10.0,1.0,70.0,1.0,216.0,0.0,0.0,0.0,27.0,2.0,0.0,0.5,0.0,4.0,0.5,15.0,0.030337,0.75,123.0,89.0,76.0,19.0,3.0,31.0,10.333333,14.3548,138.202247,100.0,85.393258,21.348315,0.025099,0.411818,1.0,1.0,7.235772,0.16129,0.308864,0.205909,0.205909,0.25,0.244345,0.6625,0.727273,0.510345,0.741573,0.110733,0.411818
натяжные потолки Нижний Новгород,натяжные потолки,commercial,Нижний Новгород,47,https://nebosvod-nn.ru/,nebosvod-nn.ru,5,0,,,homepage,ok,,55.5556,18713.0,93585.0,2748.0,1065.0,0.3875545851528384,5.6463,224.0,12.2679,71.0,1.0,0.0,12.0,13.0,1.0,55.0,1.0,200.0,0.0,0.0,0.0,34.0,2.0,2.0,0.5,0.5,3.0,0.5,10.0,0.012373,0.75,146.0,44.0,119.0,0.0,2.0,15.0,7.5,38.7042,53.129549,16.011645,43.304221,0.0,0.199957,0.38521,1.0,1.0,18.821918,0.183099,0.288907,0.192605,0.192605,0.25,0.38521,0.6625,1.0,0.62069,0.309316,0.14929,0.38521
натяжные потолки Нижний Новгород,натяжные потолки,commercial,Нижний Новгород,47,http://potolki-svm.ru/,potolki-svm.ru,6,0,,,homepage,ok,,44.4444,1349.0,13540.0,180.0,141.0,0.7833333333333333,6.1333,9.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,1.0,1.0,1.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,12.0,0.066667,1.0,10.0,14.0,0.0,3.0,0.0,0.0,0.0,180.0,55.555556,77.777778,0.0,16.666667,0.099631,0.412877,1.0,0.25,18.0,0.0,0.412877,0.412877,0.0,0.0,0.049545,0.75,0.581818,0.0,0.0,0.032342,0.103219
натяжные потолки Нижний Новгород,натяжные потолки,commercial,Нижний Новгород,47,https://potolki-d.ru/,potolki-d.ru,7,0,,,homepage,ok,,33.3333,17037.0,160860.0,2495.0,957.0,0.38356713426853706,5.6721,142.0,17.5704,43.0,2.0,3.0,1.0,5.0,1.0,50.0,1.0,281.0,0.0,1.0,4.0,92.0,2.0,2.0,0.5,0.5,6.0,1.0,25.0,0.036874,1.0,281.0,84.0,249.0,28.0,15.0,49.0,3.266667,58.0233,112.625251,33.667335,99.799599,11.222445,0.105912,0.284664,1.0,1.0,8.879004,0.116279,0.284664,0.142332,0.284664,0.5,0.284664,0.825,0.909091,0.062069,0.770875,0.109188,0.284664
натяжные потолки Нижний Новгород,натяжные потолки,commercial,Нижний Новгород,47,https://auroom-nn.ru/,auroom-nn.ru,8,0,,,homepage,ok,,22.2222,11773.0,141230.0,1698.0,862.0,0.5076560659599529,5.7362,112.0,15.1607,20.0,11.0,2.0,28.0,41.0,1.0,44.0,1.0,440.0,0.0,0.0,0.0,32.0,2.0,4.0,0.5,0.5,0.0,0.0,5.0,0.018846,1.0,147.0,152.0,32.0,0.0,3.0,10.0,3.333333,84.9,86.572438,89.517079,18.845701,0.0,0.08336,0.224799,1.0,1.0,11.55102,2.05,0.224799,0.112399,0.0,0.0,0.224799,0.575,0.8,0.0,0.62819,0.107654,0.224799
